"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","DK","Denmark",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","EL","Greece",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","EU27_21","EU (without UK)",82.857142000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","EU27_UK_21","EU (with UK until 2019)",89.285714000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","EUEEA30_21","EU/EEA (without UK)",82.857142000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",89.285714000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","FI","Finland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","HU","Hungary",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2012","UK","United Kingdom",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","AT","Austria",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","CZ","Czechia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","DK","Denmark",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","EL","Greece",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","EU27_21","EU (without UK)",97.872340000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","EU27_UK_21","EU (with UK until 2019)",98.630136000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","EUEEA30_21","EU/EEA (without UK)",97.872340000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",98.630136000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","HU","Hungary",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","SE","Sweden",83.333333330,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2013","UK","United Kingdom",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","BE","Belgium",98.648648640,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","CZ","Czechia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","EL","Greece",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","EU27_21","EU (without UK)",99.928622000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","EU27_UK_21","EU (with UK until 2019)",99.882491000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","EUEEA30_21","EU/EEA (without UK)",99.928622000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",99.882491000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","HU","Hungary",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","IE","Ireland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","NL","Netherlands",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2014","UK","United Kingdom",99.667774080,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","CZ","Czechia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","EL","Greece",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","EU27_UK_21","EU (with UK until 2019)",98.907956000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",98.907956000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","HU","Hungary",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","IE","Ireland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","LV","Latvia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","NL","Netherlands",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","PT","Portugal",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2015","UK","United Kingdom",93.396226410,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","AT","Austria",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","CZ","Czechia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","EL","Greece",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","EU27_UK_21","EU (with UK until 2019)",99.387755000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",99.387755000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","FI","Finland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","HU","Hungary",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","MT","Malta",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","NL","Netherlands",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","PT","Portugal",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","SI","Slovenia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2016","UK","United Kingdom",98.224852070,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","AT","Austria",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","CZ","Czechia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","EL","Greece",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","EU27_UK_21","EU (with UK until 2019)",99.267399000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",99.267399000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","HU","Hungary",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","NL","Netherlands",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","PT","Portugal",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2017","UK","United Kingdom",96.153846150,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","AT","Austria",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","CZ","Czechia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","EL","Greece",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","EU27_UK_21","EU (with UK until 2019)",98.830409000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",98.830409000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","HU","Hungary",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","NL","Netherlands",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","PT","Portugal",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","RO","Romania",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2018","UK","United Kingdom",96.610169490,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","AT","Austria",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","CZ","Czechia",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","EL","Greece",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","EU27_UK_21","EU (with UK until 2019)",99.629629000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",99.629629000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","HU","Hungary",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","IE","Ireland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","LU","Luxembourg",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","NL","Netherlands",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","PL","Poland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","PT","Portugal",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2019","UK","United Kingdom",97.872340420,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","AT","Austria",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","CZ","Czechia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","DK","Denmark",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","EL","Greece",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","EU27_UK_21","EU (with UK until 2019)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","FI","Finland",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","HU","Hungary",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","IT","Italy",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","LT","Lithuania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","LU","Luxembourg",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","LV","Latvia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","MT","Malta",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","NL","Netherlands",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","PL","Poland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","PT","Portugal",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","RO","Romania",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","SE","Sweden",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","SI","Slovenia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2020","SK","Slovakia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","AT","Austria",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","BE","Belgium",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","CZ","Czechia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","DE","Germany",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","DK","Denmark",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","EE","Estonia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","EL","Greece",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","ES","Spain",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","EU27_21","EU (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","EU27_UK_21","EU (with UK until 2019)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","EUEEAUK_21","EU/EEA (with UK until 2019)",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","FI","Finland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","FR","France",100.000000000,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","HR","Croatia",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","HU","Hungary",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","IE","Ireland",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","IT","Italy",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","LI","Liechtenstein",-,""
"Chikungunya virus disease","All cases - Data quality","Completeness Gender","%","2021","LT","Lithuania",-,""
